BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
CHIRCAR_P;2021;380786442;CLINIQUE BELLEDONNE;380798025;N4130;1;;1;;
CHIRCAR_P;2021;380786442;CLINIQUE BELLEDONNE;380798025;NAUT;2;;2;;
CHIRCAR_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M1040;2;0;2;0;1
CHIRCAR_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M104H;2;0;2;0;0
CHIRCAR_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2120;0;1;0.1;;
CHIRCAR_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2200;0;6;2.94;;
CHIRCAR_P;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N4130;0;8;1.85;;
CHIRCAR_P;2021;410000020;CH BLOIS SIMONE VEIL;410000087;M1040;0;7;4.44;0;0
CHIRCAR_P;2021;410000020;CH BLOIS SIMONE VEIL;410000087;N2120;0;1;0.56;;
CHIRCAR_P;2021;410000020;CH BLOIS SIMONE VEIL;410000087;N2200;2;24;14.16;;
CHIRCAR_P;2021;410000020;CH BLOIS SIMONE VEIL;410000087;N2510;0;18;9.16;;
CHIRCAR_P;2021;410000020;CH BLOIS SIMONE VEIL;410000087;NAUT;0;5;3.2;;
CHIRCAR_P;2021;420000010;CH DE ROANNE;420780033;M1040;5;1;0.87;0;1
CHIRCAR_P;2021;420000010;CH DE ROANNE;420780033;N2200;3;;1.5;;
CHIRCAR_P;2021;420000010;CH DE ROANNE;420780033;N2510;1;;0.2;;
CHIRCAR_P;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M1040;3;3;4;0;1
CHIRCAR_P;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N2200;4;;4.3;;
CHIRCAR_P;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N2320;;2;0.43;;
CHIRCAR_P;2021;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N2510;3;6;6.7;;
CHIRCAR_P;2021;420785354;HOPITAL NORD - CHU42;420784878;M1040;12;1;8.79;0;0
CHIRCAR_P;2021;420785354;HOPITAL NORD - CHU42;420784878;M2140;3;0;0.75;0;1
CHIRCAR_P;2021;420785354;HOPITAL NORD - CHU42;420784878;MAUT;1;0;0.3;0;0
CHIRCAR_P;2021;420785354;HOPITAL NORD - CHU42;420784878;N2120;3;0;1.45;;
CHIRCAR_P;2021;420785354;HOPITAL NORD - CHU42;420784878;N2200;53;11;48.66;;
CHIRCAR_P;2021;420785354;HOPITAL NORD - CHU42;420784878;N2510;41;8;28.71;;
CHIRCAR_P;2021;420785354;HOPITAL NORD - CHU42;420784878;NAUT;25;9;19.99;;
CHIRCAR_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;M1040;8;1;7.8;1;0
CHIRCAR_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;M1160;2;;0.73;;
CHIRCAR_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;N2200;;6;2.2;;
CHIRCAR_P;2021;440000016;CH DE SAINT NAZAIRE;440000057;N2510;;5;1.54;;
CHIRCAR_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;M103X;14;2;6.24;1;1
CHIRCAR_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;M1040;4;3;3.25;1;1
CHIRCAR_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;M1140;1;;0.6;0;1
CHIRCAR_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;M2140;8;2;6.45;1;1
CHIRCAR_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;MAUT;2;;1.41;1;
CHIRCAR_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2120;1;1;1.9;;
CHIRCAR_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2200;42;15;52.79;;
CHIRCAR_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2320;9;2;9.97;;
CHIRCAR_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;N2510;27;9;30.64;;
CHIRCAR_P;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;NAUT;3;1;4.48;;
CHIRCAR_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;M1040;;25;;;
CHIRCAR_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N2120;;2;1.21;;
CHIRCAR_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N2200;;38;15.77;;
CHIRCAR_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N2320;;13;12.4;;
CHIRCAR_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N2510;;24;8.02;;
CHIRCAR_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;N4130;;2;1.71;;
CHIRCAR_P;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;NAUT;;1;0.35;;
CHIRCAR_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;M103X;;18;17.5;0;0
CHIRCAR_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;M1040;12;;12.47;0;1
CHIRCAR_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;M104H;;;;0;1
CHIRCAR_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;M1160;8;39;8.37;0;0
CHIRCAR_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;M2140;;;;0;1
CHIRCAR_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;N2120;1;;0.2;;
CHIRCAR_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;N2200;7;;7.74;;
CHIRCAR_P;2021;450000294;ORELIANCE - REINE BLANCHE;450000591;N2510;1;;1;;
CHIRCAR_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;M1040;0;11;5.34;1;1
CHIRCAR_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;MAUT;0;2;1.39;1;1
CHIRCAR_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N2120;0;3;1.63;;
CHIRCAR_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N2200;37;15;47.72;;
CHIRCAR_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N2510;27;6;29.36;;
CHIRCAR_P;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;NAUT;5;4;7.8;;
CHIRCAR_P;2021;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;M1040;11;;11;1;0
CHIRCAR_P;2021;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;N2120;1;;1;;
CHIRCAR_P;2021;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;N2200;6;2;6.79;;
CHIRCAR_P;2021;490000049;CHR ANGERS SITE LARREY;490000031;M103X;0;8;3.04;;
CHIRCAR_P;2021;490000049;CHR ANGERS SITE LARREY;490000031;M1040;2;16;15.2;1;1
CHIRCAR_P;2021;490000049;CHR ANGERS SITE LARREY;490000031;M104H;0;1;0.83;;
CHIRCAR_P;2021;490000049;CHR ANGERS SITE LARREY;490000031;M2140;5;0;4.91;1;1
CHIRCAR_P;2021;490000049;CHR ANGERS SITE LARREY;490000031;N2120;3;1;3.23;;
CHIRCAR_P;2021;490000049;CHR ANGERS SITE LARREY;490000031;N2200;37;22;50.72;;
CHIRCAR_P;2021;490000049;CHR ANGERS SITE LARREY;490000031;N2310;10;3;5.74;;
CHIRCAR_P;2021;490000049;CHR ANGERS SITE LARREY;490000031;N2510;24;16;28.02;;
CHIRCAR_P;2021;490000049;CHR ANGERS SITE LARREY;490000031;N4130;11;0;2.48;;
CHIRCAR_P;2021;490000049;CHR ANGERS SITE LARREY;490000031;NAUT;9;8;14.63;;
CHIRCAR_P;2021;490000262;CLINIQUE SAINT JOSEPH;490000171;M103X;5;3;7;0;1
CHIRCAR_P;2021;490000262;CLINIQUE SAINT JOSEPH;490000171;M1040;7;8;7;1;0
CHIRCAR_P;2021;490000262;CLINIQUE SAINT JOSEPH;490000171;N2120;;1;0.2;;
CHIRCAR_P;2021;490000262;CLINIQUE SAINT JOSEPH;490000171;N2200;10;1;10.08;;
CHIRCAR_P;2021;490000262;CLINIQUE SAINT JOSEPH;490000171;N2510;11;;9.71;;
CHIRCAR_P;2021;490000635;CH DE CHOLET;490000676;M1040;3;;0.33;0;1
CHIRCAR_P;2021;500000187;CHPC - SITE CHERBOURG;500000013;M1040;2;1;1.75;;
CHIRCAR_P;2021;500000187;CHPC - SITE CHERBOURG;500000013;N2200;2;;2.2;;
CHIRCAR_P;2021;500000187;CHPC - SITE CHERBOURG;500000013;N2510;3;1;2.71;;
CHIRCAR_P;2021;500000187;CHPC - SITE CHERBOURG;500000013;N4130;;;1;;
CHIRCAR_P;2021;500000187;CHPC - SITE CHERBOURG;500000013;NAUT;1;;1.04;;
CHIRCAR_P;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;M103X;;;;1;
CHIRCAR_P;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;M1040;18;9;9.8;0;1
CHIRCAR_P;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;M104H;;;;0;1
CHIRCAR_P;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;M1140;;;;0;1
CHIRCAR_P;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;M1160;;;;0;1
CHIRCAR_P;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;M2140;9;;6.47;0;1
CHIRCAR_P;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;MAUT;1;;0.1;0;1
CHIRCAR_P;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;N2120;1;0;1;;
CHIRCAR_P;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;N2200;13;0;12.53;;
CHIRCAR_P;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;N2510;5;1;5.89;;
CHIRCAR_P;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;NAUT;5;0;4.66;;
CHIRCAR_P;2021;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;M103X;32;;32;1;0
CHIRCAR_P;2021;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;M1040;14;;14;1;1
CHIRCAR_P;2021;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;M1140;9;;9;0;0
CHIRCAR_P;2021;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;M1160;28;;28;0;1
CHIRCAR_P;2021;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;N2120;1;0;1;;
CHIRCAR_P;2021;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;N2200;10;;11.32;;
CHIRCAR_P;2021;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;N2510;6;2;6.75;;
CHIRCAR_P;2021;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;NAUT;2;0;1.98;;
CHIRCAR_P;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;M1040;;5;1.44;1;1
CHIRCAR_P;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;N2200;4;1;4.86;;
CHIRCAR_P;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;N2510;3;2;4.95;;
CHIRCAR_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;M103X;;14;8;;1
CHIRCAR_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;M1040;15;;15;1;0
CHIRCAR_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;N2120;1;;0.24;;
CHIRCAR_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;N2200;12;;12.83;;
CHIRCAR_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;N2320;;2;1.37;;
CHIRCAR_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;N2510;1;;1;;
CHIRCAR_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;N4130;2;;1.45;;
CHIRCAR_P;2021;540000445;CLINIQUE AMBROISE PARE;540000890;NAUT;18;;11.2;;
CHIRCAR_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;M103X;21;;;1;1
CHIRCAR_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;M1040;12;10;;1;1
CHIRCAR_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;N2120;3;;3;;
CHIRCAR_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;N2200;34;6;32.6;;
CHIRCAR_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;N2510;21;2;14.13;;
CHIRCAR_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;N4130;7;;6.17;;
CHIRCAR_P;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;NAUT;15;;15.57;;
CHIRCAR_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M1040;4;3;2.04;0;1
CHIRCAR_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M1160;1;;0.1;0;1
CHIRCAR_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M2140;8;1;7;0;1
CHIRCAR_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;MAUT;1;;0.5;0;0
CHIRCAR_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2120;2;;1.09;;
CHIRCAR_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2200;26;12;29.1;;
CHIRCAR_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2320;12;2;6.89;;
CHIRCAR_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2510;10;4;10.59;;
CHIRCAR_P;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;NAUT;7;1;7.36;;
CHIRCAR_P;2021;560000127;CHBA SITE DE VANNES;560023210;M1040;7;;4.3;1;0
CHIRCAR_P;2021;560000127;CHBA SITE DE VANNES;560023210;N2120;0;3;0.14;;
CHIRCAR_P;2021;560000127;CHBA SITE DE VANNES;560023210;N2200;0;7;4.66;;
CHIRCAR_P;2021;560000127;CHBA SITE DE VANNES;560023210;N2510;0;53;2.88;;
CHIRCAR_P;2021;560000127;CHBA SITE DE VANNES;560023210;N4130;0;34;4.26;;
CHIRCAR_P;2021;560000127;CHBA SITE DE VANNES;560023210;NAUT;0;1;0.04;;
CHIRCAR_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;M1040;;13;2.88;1;1
CHIRCAR_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2120;;;0.33;;
CHIRCAR_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2200;6;2;6.67;;
CHIRCAR_P;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N4130;;;3.79;;
CHIRCAR_P;2021;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;M1040;4;2;3.28;0;1
CHIRCAR_P;2021;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;M104H;4;2;3.28;0;1
CHIRCAR_P;2021;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;M2140;2;0;0.8;0;1
CHIRCAR_P;2021;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2120;1;0;1;;
CHIRCAR_P;2021;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2200;17;4;12.28;;
CHIRCAR_P;2021;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2510;8;7;12.24;;
CHIRCAR_P;2021;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;NAUT;4;0;3;;
CHIRCAR_P;2021;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;M1040;4;19;7.5;0;0
CHIRCAR_P;2021;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;M2140;3;0;3;0;0
CHIRCAR_P;2021;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;N2120;2;0;2;;
CHIRCAR_P;2021;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;N2200;14;2;14;;
CHIRCAR_P;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M103X;6;6;6.6;1;1
CHIRCAR_P;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M1040;6;0;2.45;1;1
CHIRCAR_P;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M104H;6;0;2.45;1;1
CHIRCAR_P;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M2140;4;0;1.39;0;1
CHIRCAR_P;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2200;52;20;64.34;;
CHIRCAR_P;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2510;23;19;33.13;;
CHIRCAR_P;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N4130;1;1;2.39;;
CHIRCAR_P;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;NAUT;7;2;8.21;;
CHIRCAR_P;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;M1040;;3;0.61;0;1
CHIRCAR_P;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2120;;1;0.1;;
CHIRCAR_P;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2200;;5;2;;
CHIRCAR_P;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;NAUT;;;0.5;;
CHIRCAR_P;2021;590000337;CH DUNKERQUE;590781415;M1040;;3;1.94;1;0
CHIRCAR_P;2021;590000618;CH VALENCIENNES;590782215;N2200;6;3;1.05;;
CHIRCAR_P;2021;590000618;CH VALENCIENNES;590782215;N4130;7;2;0.8;;
CHIRCAR_P;2021;590000618;CH VALENCIENNES;590782215;NAUT;2;0;0.27;;
CHIRCAR_P;2021;590008041;POLYCLINIQUE VAUBAN;590008033;M103X;10;;10;0;1
CHIRCAR_P;2021;590008041;POLYCLINIQUE VAUBAN;590008033;M1040;26;;21;1;0
CHIRCAR_P;2021;590008041;POLYCLINIQUE VAUBAN;590008033;N2120;1;;1;;
CHIRCAR_P;2021;590008041;POLYCLINIQUE VAUBAN;590008033;N2200;8;1;8.9;;
CHIRCAR_P;2021;590008041;POLYCLINIQUE VAUBAN;590008033;N2320;2;2;3;;
CHIRCAR_P;2021;590008041;POLYCLINIQUE VAUBAN;590008033;N2510;8;3;10.3;;
CHIRCAR_P;2021;590008041;POLYCLINIQUE VAUBAN;590008033;NAUT;6;;6;;
CHIRCAR_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M103X;8;;;1;0
CHIRCAR_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M1040;18;17;;1;0
CHIRCAR_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M104H;7;10;;1;0
CHIRCAR_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M1160;;24;;0;1
CHIRCAR_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M2140;3;3;;1;0
CHIRCAR_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2120;3;;3;;
CHIRCAR_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2200;25;2;26;;
CHIRCAR_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2510;;1;0.9;;
CHIRCAR_P;2021;590780284;GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;590051801;M1040;;14;4;;1
CHIRCAR_P;2021;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;M103X;8;9;;;
CHIRCAR_P;2021;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;M1040;13;24;;;
CHIRCAR_P;2021;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;M1160;;22;;;
CHIRCAR_P;2021;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;N2120;1;;1;;
CHIRCAR_P;2021;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;N2200;4;;4;;
CHIRCAR_P;2021;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M103X;8;8;;0;1
CHIRCAR_P;2021;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M1040;12;10;;1;0
CHIRCAR_P;2021;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M1160;20;8;;0;1
CHIRCAR_P;2021;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M2140;1;1;;1;0
CHIRCAR_P;2021;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2120;;1;0.5;;
CHIRCAR_P;2021;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2200;6;2;6.9;;
CHIRCAR_P;2021;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2510;8;1;8.2;;
CHIRCAR_P;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;M103X;;;;1;1
CHIRCAR_P;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;M1040;;;;1;1
CHIRCAR_P;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;M104H;;;;1;1
CHIRCAR_P;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;M1140;;;;0;1
CHIRCAR_P;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;M1160;;;;0;1
CHIRCAR_P;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;M2140;4;;1.18;0;1
CHIRCAR_P;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;MAUT;7;1;4.57;0;0
CHIRCAR_P;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;N2120;2;0;1.56;;
CHIRCAR_P;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;N2200;18;14;31.12;;
CHIRCAR_P;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;N2510;23;5;23.46;;
CHIRCAR_P;2021;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;NAUT;10;4;12.99;;
CHIRCAR_P;2021;590801106;HOPITAL VICTOR PROVO;590782421;M1040;1;1;1.5;0;1
CHIRCAR_P;2021;590801106;HOPITAL VICTOR PROVO;590782421;N2200;2;4;5.2;;
CHIRCAR_P;2021;590801106;HOPITAL VICTOR PROVO;590782421;N2510;;2;0.93;;
CHIRCAR_P;2021;600000194;CH BEAUVAIS;600100713;M1040;0;4;2.64;;
CHIRCAR_P;2021;600000194;CH BEAUVAIS;600100713;M104H;0;4;2.64;;
CHIRCAR_P;2021;600000194;CH BEAUVAIS;600100713;N2200;4;0;4.08;;
CHIRCAR_P;2021;600000194;CH BEAUVAIS;600100713;N4130;1;0;1;;
CHIRCAR_P;2021;600000467;CH GHPSO CREIL;600101984;M1040;1;8;2.68;0;1
CHIRCAR_P;2021;600000467;CH GHPSO CREIL;600101984;N2120;;1;0.28;;
CHIRCAR_P;2021;600000467;CH GHPSO CREIL;600101984;N2200;4;26;8.02;;
CHIRCAR_P;2021;600000467;CH GHPSO CREIL;600101984;N2510;;19;3.26;;
CHIRCAR_P;2021;600000467;CH GHPSO CREIL;600101984;NAUT;2;8;4.01;;
CHIRCAR_P;2021;600113476;CH CHICN COMPIÈGNE;600100721;M1040;0;5;1.7;;
CHIRCAR_P;2021;600113476;CH CHICN COMPIÈGNE;600100721;M104H;0;5;1.7;;
CHIRCAR_P;2021;620000257;CH LENS;620100685;N2120;;2;0.79;;
CHIRCAR_P;2021;620000257;CH LENS;620100685;N2200;;7;6.4;;
CHIRCAR_P;2021;620000257;CH LENS;620100685;N2510;;3;3.5;;
CHIRCAR_P;2021;620000257;CH LENS;620100685;NAUT;;2;1.12;;
CHIRCAR_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;M1040;1;7;7.3;;
CHIRCAR_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;M1140;;1;0.1;;
CHIRCAR_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;M2140;1;;1;;
CHIRCAR_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;MAUT;;1;0.72;;
CHIRCAR_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;N2310;;1;0.21;;
CHIRCAR_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;N2320;;4;1.8;;
CHIRCAR_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;NAUT;;7;2.36;;
CHIRCAR_P;2021;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;M103X;;3;1.7;;
CHIRCAR_P;2021;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;M1040;;1;0.6;;
CHIRCAR_P;2021;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;M104H;;1;0.6;;
CHIRCAR_P;2021;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;M2140;1;2;2.1;;
CHIRCAR_P;2021;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;N2120;1;;1;;
CHIRCAR_P;2021;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;N2200;21;4;23.78;;
CHIRCAR_P;2021;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;N2310;4;2;5;;
CHIRCAR_P;2021;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;N2320;5;;5;;
CHIRCAR_P;2021;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;N2510;13;2;15.91;;
CHIRCAR_P;2021;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;NAUT;7;;7;;
CHIRCAR_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;M103X;3;;1.5;1;
CHIRCAR_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;M1040;1;;0.5;1;
CHIRCAR_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;M2140;2;;1;;1
CHIRCAR_P;2021;620118513;CENTRE MCO COTE D'OPALE;620002915;M1040;;6;;;
CHIRCAR_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;M1040;2;;0.5;;
CHIRCAR_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;M2140;6;;1.43;0;1
CHIRCAR_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;MAUT;1;;0.54;;
CHIRCAR_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N2120;1;;0.42;;
CHIRCAR_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N2200;9;9;17.71;;
CHIRCAR_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N2510;10;4;12.99;;
CHIRCAR_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;NAUT;3;5;6.64;;
CHIRCAR_P;2021;630780211;POLE SANTE REPUBLIQUE;630000107;M103X;13;;13;0;1
CHIRCAR_P;2021;630780211;POLE SANTE REPUBLIQUE;630000107;M1040;9;;9;0;1
