BOR;AN;FI;RS;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;MED;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;SSR;URG;SMURSAMU;BLOC;IMAG;BIO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR
FILTRE;2021;630790384;CENTRE DE LONG SEJOUR;630786754;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;DECLA;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0
FILTRE;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;INIT;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;1;1;;;;;;;;;;;0;1;1;1;0;0;0;0
FILTRE;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;DECLA;1;1;0;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;INIT;1;1;0;0;1;1;1;1;0;0;0;1;0;0;1;1;1;1;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;DECLA;1;1;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0
FILTRE;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;INIT;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2021;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;DECLA;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;;;;;;;;
FILTRE;2021;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;INIT;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;DECLA;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;INIT;1;1;1;0;1;1;1;1;0;0;1;0;0;0;1;1;1;1;1;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2021;640003836;USLD CLOS DE L'OUSSE;640791976;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;640003836;USLD CLOS DE L'OUSSE;640791976;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640005302;ANTENNE AUTODIALYSE AURAD ANGLET;330000266;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640005302;ANTENNE AUTODIALYSE AURAD ANGLET;330000266;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640005310;ANTENNE AUTODIALYSE AURAD ST JEAN LUZ;330000266;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640005310;ANTENNE AUTODIALYSE AURAD ST JEAN LUZ;330000266;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;640017612;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;640017612;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640005393;GROUPE RADIOTHER. ET ONCO. TARBES-PAU;650789068;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640005393;GROUPE RADIOTHER. ET ONCO. TARBES-PAU;650789068;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640005591;LES JEUNES CHENES;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640005591;LES JEUNES CHENES;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640010518;CLINIQUE D'URSUYA;640010468;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640010518;CLINIQUE D'URSUYA;640010468;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640013298;HAD BEARN ET SOULE;640011508;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640013298;HAD BEARN ET SOULE;640011508;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640013520;ANT. AUTODIALYSE NEPHROCARE - OLORON;640017612;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640013520;ANT. AUTODIALYSE NEPHROCARE - OLORON;640017612;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640013553;ANTENNE AUTODIALYSE DELAY;640000113;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640013553;ANTENNE AUTODIALYSE DELAY;640000113;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;DECLA;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0
FILTRE;2021;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;INIT;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;0;0;0;0;0;0;0
FILTRE;2021;640017224;CLINIQUE BEAULIEU;330050899;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640017224;CLINIQUE BEAULIEU;330050899;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0
FILTRE;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;INIT;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE;640017612;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE;640017612;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640018206;CAPIO CLINIQUE BELHARRA;640012209;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0
FILTRE;2021;640018206;CAPIO CLINIQUE BELHARRA;640012209;INIT;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;640018255;CLINIQUE CHATEAU CARADOC;640007019;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640018255;CLINIQUE CHATEAU CARADOC;640007019;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640019220;POLYCLINIQUE MARZET - SITE DE NAVARRE;640000451;DECLA;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2021;640019220;POLYCLINIQUE MARZET - SITE DE NAVARRE;640000451;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;640020715;EPS GARAZI;640020707;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;640020715;EPS GARAZI;640020707;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640780268;CLINIQUE DELAY;640000113;DECLA;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;640780268;CLINIQUE DELAY;640000113;INIT;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;640780334;CLINIQUE D'AMADE;640017893;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640780334;CLINIQUE D'AMADE;640017893;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640780409;CLINIQUE MIRAMBEAU;640000154;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;;;;;;;;
FILTRE;2021;640780409;CLINIQUE MIRAMBEAU;640000154;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640780490;CAPIO CLINIQUE AGUILERA;640000212;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0
FILTRE;2021;640780490;CAPIO CLINIQUE AGUILERA;640000212;INIT;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;640780557;CENTRE MEDICAL TOKI EDER;640000238;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;640780557;CENTRE MEDICAL TOKI EDER;640000238;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640780607;CLINIQUE LA MAISON BASQUE;330050899;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640780607;CLINIQUE LA MAISON BASQUE;330050899;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;640780631;CENTRE GRANCHER-CYRANO;640000295;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640780631;CENTRE GRANCHER-CYRANO;640000295;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640780649;CENTRE MEDICAL LANDOUZY;640000303;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;;;;;;;;
FILTRE;2021;640780649;CENTRE MEDICAL LANDOUZY;640000303;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;DECLA;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;INIT;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640780714;SSR CONCHA BERRI;690793195;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2021;640780714;SSR CONCHA BERRI;690793195;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0
FILTRE;2021;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;INIT;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;
FILTRE;2021;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640780938;POLYCLINIQUE MARZET;640000451;DECLA;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;640780938;POLYCLINIQUE MARZET;640000451;INIT;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0
FILTRE;2021;640780946;POLYCLINIQUE DE NAVARRE;640000469;INIT;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;;;;;;;;;;;0;1;1;1;0;0;0;0
FILTRE;2021;640781175;COLONIE SANITAIRE DES PEP;640790374;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640781175;COLONIE SANITAIRE DES PEP;640790374;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0
FILTRE;2021;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;1;0;0;0;0;0;0;0
FILTRE;2021;640781308;CLINIQUE PRINCESS;920036308;DECLA;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;640781308;CLINIQUE PRINCESS;920036308;INIT;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640786281;USLD CLOS MONTREUIL;640791976;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;640786281;USLD CLOS MONTREUIL;640791976;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640787149;CRF EN MILIEU THERMAL;640001681;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;640787149;CRF EN MILIEU THERMAL;640001681;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640787172;CENTRE D'ONCOLOGIE ET DE RADIOTHÉRAPIE;640001715;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640787172;CENTRE D'ONCOLOGIE ET DE RADIOTHÉRAPIE;640001715;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640789426;SSR CLINIQUE L'OSSAU;640003497;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;640789426;SSR CLINIQUE L'OSSAU;640003497;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;400780607;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;400780607;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640789699;SANTE SERVICE BAYONNE-HAD;640003570;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640790150;HOPITAL MARIN VILLE PARIS;750712184;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;640790150;HOPITAL MARIN VILLE PARIS;750712184;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640792305;MAISON SAINT-ANTOINE;640000626;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;640792305;MAISON SAINT-ANTOINE;640000626;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640796736;ANTENNE AUTODIALYSE TEMPORAIRE DELAY;640000113;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640796736;ANTENNE AUTODIALYSE TEMPORAIRE DELAY;640000113;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640796835;ANTENNE AUTODIALYSE DELAY;640000113;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640796835;ANTENNE AUTODIALYSE DELAY;640000113;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640797155;ANTENNE AUTODIALYSE DELAY;640000113;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640797155;ANTENNE AUTODIALYSE DELAY;640000113;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;640797296;ANTENNE AUTODIALYSE DELAY;640000113;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;640797296;ANTENNE AUTODIALYSE DELAY;640000113;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;650000045;CH LOURDES;650780158;DECLA;1;1;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0
FILTRE;2021;650000045;CH LOURDES;650780158;INIT;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;0;1;1;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;650000052;CH BAGNERES DE BIGORRE;650780166;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;650000052;CH BAGNERES DE BIGORRE;650780166;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;650000060;CH LANNEMEZAN;650780174;DECLA;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;;;;;;;;
FILTRE;2021;650000060;CH LANNEMEZAN;650780174;INIT;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;650000078;CH LE MONTAIGU;650780190;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;;;;;;;;
FILTRE;2021;650000078;CH LE MONTAIGU;650780190;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
