BOR;AN;FI;RS;FI_EJ;URG;HMED;HIDE;SAO;ACC;PASSU;dt80;dt18;dtMCO;dtMCO80;dtMCO18;dtLS;dtLS80;dtLS18;dtHAD;dtHAD80;dtHAD18;dtEXT;dtEXT80;dtEXT18;dtHOSP;LIT_UHCD;JLI_UHCD;SEJ_UHCD;SEJ0_UHCD;JOU_UHCD;STAP;RMM
URGENCES2;2021;490000049;CHR ANGERS SITE LARREY;490000031;PED;203;481;1;IAO;26155;;;;;;;;;;;;;;;3766;8;2920;2484;1230;1270;;
URGENCES2;2021;490000635;CH DE CHOLET;490000676;GEN;456;1330;1;IAO;60637;6394;19287;12178;3609;1936;313;7;14;0;0;0;0;0;0;12491;8;2920;2999;795;2322;0;1
URGENCES2;2021;490001765;CH DE SAUMUR;490528452;GEN;238;493;1;IAO;30460;3802;9554;3803;1641;653;46;6;2;;;;744;174;14;4593;8;2920;5252;2542;3083;0;1
URGENCES2;2021;490014909;CLINIQUE DE L'ANJOU;490008109;GEN;322;596;1;IAO;30925;;;4208;;;;;;;;;;;;4208;7;2555;1405;1196;210;1;1
URGENCES2;2021;500000021;CHAG - SITE AVRANCHES;500000054;GEN;252;336;1;IAO;24633;3997;2145;6008;2345;118;;5;2;;;;494;101;12;6502;4;1460;3017;462;2925;1;1
URGENCES2;2021;500000187;CHPC - SITE CHERBOURG;500000013;GEN;466;1183;1;IAO;53043;6354;14226;14537;4163;1603;;;;;;;382;26;32;14919;12;4380;5340;2672;3640;1;0
URGENCES2;2021;500000260;CHAG - SITE GRANVILLE;500000054;GEN;168;168;1;IAO;14669;2296;2340;3479;1285;97;20;16;5;;;;127;25;5;3626;4;1460;2026;729;1383;1;1
URGENCES2;2021;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;GEN;94;187;1;IAO;7093;1335;1140;719;;;6;;;0;;;22;;;747;2;730;953;452;547;0;0
URGENCES2;2021;500000450;CH MEMORIAL - SAINT-LO;500000112;GEN;168;472;;;46708;4981;13090;10577;2878;1312;176;123;;;;;1608;524;45;12361;9;3215;2755;1827;952;0;0
URGENCES2;2021;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;GEN;168;420;1;IAO;15445;2463;2496;2510;1277;5;71;51;;0;;;;;;2581;5;1825;1213;634;598;1;1
URGENCES2;2021;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;GEN;386;672;1;IAOMAO;27532;3000;5444;3557;830;788;0;7;0;0;0;0;395;62;8;3952;4;1460;1377;489;928;1;1
URGENCES2;2021;510000185;POLYCLINIQUE DE COURLANCY;510000532;GEN;168;392;1;IAO;10850;672;1022;3044;321;53;;;;;;;;;;3044;8;2920;1736;1352;395;1;0
URGENCES2;2021;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;GEN;193;511;1;IAO;17692;3356;3359;4990;1590;539;;;;;;;;;;4990;3;1095;1615;993;814;1;1
URGENCES2;2021;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;GEN;168;183;0;;12316;1725;2593;2411;889;92;;;;;;;;;;2411;4;1460;1829;959;935;0;
URGENCES2;2021;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;PED;266;914;1;IAO;27286;;;;;;;;;;;;;;;3672;8;2920;2974;595;2587;;
URGENCES2;2021;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;GEN;498;1582;1;IAO;49286;6681;691;9807;3347;48;35;21;0;;;;1253;76;11;11095;12;4380;3941;1006;3624;1;1
URGENCES2;2021;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;GEN;168;469;1;IAO;15251;2074;741;2302;;;;;;;;;;;;2302;6;2190;2460;1442;1068;1;1
URGENCES2;2021;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;GEN;44;630;1;IAO;18077;2423;3756;3861;1325;444;;;;;;;1639;440;53;5500;4;1460;2441;545;2184;1;1
URGENCES2;2021;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;GEN;96;252;0;;13240;1879;2316;2731;1117;18;;;;;;;;;;2731;4;1460;1134;497;701;1;0
URGENCES2;2021;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;GEN;238;504;1;IAO;25251;3305;5252;5430;;;;;;;;;;;;5430;5;1825;2278;1059;1517;1;1
URGENCES2;2021;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;GEN;168;552;1;IAO;17319;3272;3043;5308;2167;194;151;10;12;4;;;51;;;5514;1;;2020;866;1173;0;1
URGENCES2;2021;530000173;CH DU NORD MAYENNE;530000074;GEN;385;588;1;IAO;21195;3311;3188;4251;1814;43;169;11;4;0;0;0;390;83;37;4810;6;2190;1775;213;1851;1;1
URGENCES2;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;GEN;420;874;1;IAO;40226;4564;13401;6754;2146;1564;73;4;4;3;2;0;366;108;18;7196;10;3650;2798;445;2604;0;1
URGENCES2;2021;540000015;CHRU NANCY - MATERNITE;540023264;PED;209;63;0;MAO;360;;;;;;;;;;;;;;;280;;;;;;;
URGENCES2;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;GEN;406;217;1;IAO;14473;1703;2759;1856;714;16;5;3;0;;;;621;95;96;2482;4;1460;1775;344;1665;1;1
URGENCES2;2021;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;GEN;218;252;0;IAO;15967;2330;3165;4885;1577;313;;;;;;;450;54;71;5335;4;1460;1277;536;762;1;1
URGENCES2;2021;540000296;;540000106;GEN;168;168;1;IAO;11659;2116;2204;1735;;;;;;;;;;;;1735;3;1098;1364;459;1064;1;1
URGENCES2;2021;540000486;POLYCLINIQUE DE GENTILLY;540000932;GEN;252;576;1;IAO;13546;851;149;5567;681;27;;;;;;;;;;5567;8;2920;5567;3756;2051;1;1
URGENCES2;2021;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;GEN;190;402;1;IAO;24457;2232;6196;2961;802;410;189;5;0;0;0;0;879;;;4029;4;1460;1826;803;1233;;
URGENCES2;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;GEN;203;504;1;IAO;18782;2599;2932;1609;559;90;339;121;8;21;13;0;156;119;2;2125;5;1825;2794;2743;73;0;1
URGENCES2;2021;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;GEN;574;1344;1;IAO;56517;7288;877;13265;3649;284;;;;;;;2125;208;18;15390;16;5840;11459;4293;8828;1;1
URGENCES2;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;PED;251;672;1;IAO;24712;;;;;;;;;;;;;;;5161;8;2920;4361;2380;2270;;
URGENCES2;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;GEN;218;756;1;IAO;24705;3090;5519;5866;1878;638;257;20;6;1;0;0;262;27;39;6386;6;2190;1648;484;1210;1;1
URGENCES2;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;GEN;381;581;1;IAO;14792;2391;1791;3491;1230;22;4;2;0;0;0;0;1452;325;117;4947;4;1460;2343;790;1755;1;1
URGENCES2;2021;560000127;CHBA SITE DE VANNES;560023210;GEN;621;1492;1;IAOMAO;68655;9535;17065;19822;5808;2332;3;1;0;;;;462;66;46;20287;8;2920;4615;1027;3788;1;0
URGENCES2;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;GEN;664;1148;1;IAOMAO;56363;7467;15667;17859;5375;2018;;;;;;;4;3;0;17863;9;3285;7115;2601;4845;1;1
URGENCES2;2021;560000143;CHCB- SITE KÉRIO;560014748;GEN;319;840;1;IAO;31807;5071;5734;8536;3106;658;14;7;;;;;542;68;25;9092;12;4380;2799;278;3073;1;1
URGENCES2;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;GEN;168;308;1;IAO;19388;3088;3162;4342;1753;49;;;;;;;744;52;101;5086;6;2190;1813;467;1405;0;1
URGENCES2;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;GEN;414;672;1;IAO;43613;2960;17311;5859;919;1322;16;14;;;;;958;186;30;6833;8;2920;2313;482;1961;1;1
URGENCES2;2021;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;GEN;168;504;1;IAO;21327;2750;3871;4086;1465;308;0;0;0;0;0;0;604;77;50;4690;4;1460;1079;350;765;1;1
URGENCES2;2021;570000216;HOPITAL DE SAINT AVOLD - SOS SANTE;570010181;GEN;364;758;1;IAO;21861;;;;;;;;;;;;;;;;4;;3562;3169;428;;
URGENCES2;2021;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;GEN;504;1988;1;IAO;53569;5985;18196;8116;2715;1197;365;12;0;0;0;0;2108;819;95;10589;15;5475;5243;1347;5344;1;1
URGENCES2;2021;570000596;HIA LEGOUEST;750821092;GEN;252;555;1;IAO;18327;1440;2919;2742;612;21;17;0;0;0;0;0;878;212;7;3637;6;2190;2713;1471;1354;1;1
URGENCES2;2021;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;GEN;170;340;1;IAO;19654;1892;2676;;;;;;;;;;;;;;5;1825;4261;2762;1547;1;1
URGENCES2;2021;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;GEN;336;637;1;IAOMAO;29635;3583;6218;7839;1897;973;;;;;;;;;;7839;5;1825;2021;1172;871;1;1
URGENCES2;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;GEN;826;2072;1;IAO;68659;7025;23066;9576;4130;2666;7;;;;;;3085;933;352;12668;20;6935;6527;1416;6796;1;1
URGENCES2;2021;580972669;CH CLAMECY;580780070;GEN;168;168;0;;9048;1359;1328;1433;569;9;;;;;;;232;37;47;1665;2;730;771;480;339;1;0
URGENCES2;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;GEN;168;252;1;IAO;10769;1894;1649;1675;479;0;;;;;;;967;;;2642;2;730;1141;509;736;1;0
URGENCES2;2021;580972685;CH DECIZE;580780096;GEN;168;168;;;11608;1778;2083;2279;;;;;;;;;442;;;2721;2;730;1212;277;1338;;
URGENCES2;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;GEN;644;1008;1;IAO;39691;5056;11663;9825;2714;1250;5;5;;;;;460;;;10290;10;3285;2932;908;2079;1;1
URGENCES2;2021;590000121;CH SECLIN;590780227;GEN;503;924;1;IAO;38828;3432;13490;5944;1807;1119;9;4;0;;;;192;25;29;6145;8;2920;3240;1201;2279;0;1
URGENCES2;2021;590000337;CH DUNKERQUE;590781415;GEN;506;2198;1;IAO;58637;5568;13733;15796;3190;2653;;;;;;;712;101;35;16508;15;5475;5604;1678;4862;1;1
URGENCES2;2021;590000428;CH CAMBRAI;590781605;GEN;238;672;1;IAO;31238;4124;8053;10567;;;;;;;;;;;;10567;10;3650;8404;4250;4325;;1
URGENCES2;2021;590000436;CH LE CATEAU;590781621;GEN;336;420;1;IAO;15028;1533;3143;876;466;1;;;;;;;720;144;35;1596;5;;3416;1913;1667;1;1
URGENCES2;2021;590000469;CH FOURMIES;590781662;GEN;203;406;1;IAO;14715;1629;2925;2857;;;97;;;0;;;0;;;2954;12;4380;2627;1403;1604;1;0
URGENCES2;2021;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;GEN;504;1131;1;IAO;45963;3799;13985;6327;1469;1312;483;3;26;;;;1069;440;40;7879;8;4112;5323;2402;3212;1;1
URGENCES2;2021;590000592;CH DENAIN;590782165;GEN;329;658;1;IAO;26211;2308;5605;6524;1247;110;213;0;19;;;;404;146;189;7141;6;2190;3032;1660;1438;1;1
URGENCES2;2021;590000618;CH VALENCIENNES;590782215;GEN;734;1733;1;IAOMAO;68288;8739;1948;11365;2886;171;;;;;;;;;;11365;10;3650;12333;6701;6107;1;1
URGENCES2;2021;590000618;CH VALENCIENNES;590782215;PED;266;332;;;27781;;;;;;;;;;;;;;;4914;8;2920;2654;1161;1504;;
URGENCES2;2021;590000758;CH ARMENTIERES;590782637;GEN;391;767;1;IAO;32063;2555;11592;8705;1748;1873;;;;;;;904;;;9609;4;1460;6414;4647;1838;1;1
URGENCES2;2021;590000774;CH HAZEBROUCK;590782652;GEN;2300;1660;1;IAO;18022;1847;2827;4417;1194;133;;;;;;;7;3;0;4424;2;730;2488;1678;822;0;0
URGENCES2;2021;590001004;CH DOUAI DECHY;590783239;GEN;50;35;1;IAO;59014;6030;16745;14297;3456;2134;381;6;29;;;;;;;14678;11;4015;5557;917;5553;1;1
URGENCES2;2021;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;GEN;168;252;1;IAO;12478;1269;2740;1469;653;12;3;;;;;;183;17;8;1655;2;730;433;288;178;1;1
URGENCES2;2021;590008041;POLYCLINIQUE VAUBAN;590008033;GEN;168;420;1;IAOMAO;14124;691;2337;;;;;;;;;;;;;;11;4015;1071;143;994;1;1
URGENCES2;2021;590780284;GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;590051801;GEN;420;504;1;IAO;23250;4648;1991;8436;2982;199;;;;;;;;;;8436;7;2555;5442;3040;2534;;
URGENCES2;2021;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;GEN;612;2028;1;IAO;72850;6618;2889;14449;2971;371;389;47;55;;;;2224;410;86;17062;13;4745;18157;9280;8889;1;1
URGENCES2;2021;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;PED;387;543;1;IAO;25038;;;;;;;;;;;;;;;5752;10;3650;5283;2474;2884;;
URGENCES2;2021;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;GEN;420;504;1;IAO;36804;2920;3583;8394;1806;460;;;;;;;;;;8394;7;2555;4761;1988;3088;;
URGENCES2;2021;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;PED;420;336;0;;20032;;;;;;;;;;;;;;;3530;5;1825;1736;649;1122;;
URGENCES2;2021;590801106;HOPITAL VICTOR PROVO;590782421;GEN;891;1461;1;IAO;44859;;;;;;;;;;;;;;;;12;4380;4195;2073;2143;;
URGENCES2;2021;590801106;HOPITAL VICTOR PROVO;590782421;PED;80;388;1;IAO;25024;;;;;;;;;;;;;;;;3;;1204;1024;180;;
URGENCES2;2021;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;GEN;567;1050;1;IAO;46751;4120;12391;8931;2244;1386;;;;;;;812;355;38;9743;8;2920;4152;2042;2133;1;1
URGENCES2;2021;590816310;CLINIQUE SAINT AME;590000048;GEN;168;336;1;IAO;16202;1064;3456;810;156;42;;;;;;;;;;810;3;1095;700;528;190;1;1
URGENCES2;2021;600000053;CH GHPSO SENLIS;600101984;GEN;238;672;1;IAO;11054;1214;893;1315;559;1;;;;;;;57;12;;1372;6;2246;1821;164;2025;1;1
URGENCES2;2021;600000186;CH CLERMONT;600100648;GEN;168;168;1;IAO;29743;2062;6281;3129;891;86;;;;;;;476;46;116;3605;8;2920;1991;450;2148;1;1
URGENCES2;2021;600000194;CH BEAUVAIS;600100713;GEN;504;1176;1;IAOMAO;44404;5696;4674;9097;2910;122;;;;;;;;;;9097;12;4380;3140;842;3391;1;1
URGENCES2;2021;600000194;CH BEAUVAIS;600100713;PED;156;300;1;IAO;18341;;;;;;;;;;;;;;;2393;4;1460;306;77;271;;
URGENCES2;2021;600000285;CH CHICN NOYON;600100721;GEN;78;752;0;;14632;1571;2780;1796;672;17;3;;;;;;;;;1799;3;1095;1079;306;837;0;1
URGENCES2;2021;600000467;CH GHPSO CREIL;600101984;GEN;659;1263;1;IAOMAO;37617;4056;4171;4311;1027;57;;;;;;;913;389;5;5224;4;1460;801;61;1436;0;1
URGENCES2;2021;600000467;CH GHPSO CREIL;600101984;PED;168;734;1;IAO;19941;;;;;;;;;;;;;;;2778;6;2190;1082;316;868;;
URGENCES2;2021;600100754;POLYCLINIQUE SAINT CÔME;600000228;GEN;189;451;1;IAO;22430;1993;4915;2411;;;;;;;;;;;;2411;5;1825;3276;3012;275;1;1
URGENCES2;2021;600113476;CH CHICN COMPIÈGNE;600100721;GEN;457;1413;1;IAO;40031;5242;5266;8795;2875;139;;;;;;;;;;8795;12;4151;3155;195;3471;0;1
URGENCES2;2021;600113476;CH CHICN COMPIÈGNE;600100721;PED;0;256;0;;14545;;;;;;;;;;;;;;;1616;;;0;0;0;;
URGENCES2;2021;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;GEN;168;387;1;IAO;15460;1897;2882;2915;1102;90;;;;;;;;;;2915;4;1460;2553;1295;1412;1;
URGENCES2;2021;610000051;CHICAM - SITE ALENCON;610780082;GEN;420;1236;1;IAO;39728;4541;9094;7952;2728;1107;208;122;1;14;9;0;1031;392;17;9205;8;2920;791;121;1489;0;1
URGENCES2;2021;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;GEN;336;818;1;IAO;27865;3016;9237;7505;2009;1299;0;0;0;0;0;0;262;27;34;7767;5;1825;6431;4813;1655;1;1
URGENCES2;2021;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;GEN;168;168;1;IAO;6988;1203;1325;1190;572;4;5;4;0;0;0;0;306;58;54;1501;2;730;730;176;607;;
URGENCES2;2021;610000119;CH -JACQUES MONOD- - FLERS;610780165;GEN;386;624;1;IAO;29834;;;7957;;;;;;;;;;;;7957;6;2190;5329;3087;2430;;
URGENCES2;2021;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;GEN;168;217;1;IAO;9498;1490;1280;1761;788;6;9;7;;;;;109;25;21;1879;3;1095;846;352;536;0;0
URGENCES2;2021;620000034;CH ARRAS;620100057;GEN;420;1008;1;MAO;41694;5586;4463;8837;3042;130;657;371;23;;;;1435;517;28;10929;8;2556;4647;2389;2351;0;1
URGENCES2;2021;620000034;CH ARRAS;620100057;PED;168;206;1;IAO;10770;;;;;;;;;;;;;;;2007;4;1460;686;292;399;;
URGENCES2;2021;620000224;CH BETHUNE;620100651;GEN;476;1103;1;IAO;42930;4564;9452;12879;2700;1375;258;197;;;;;2225;515;130;15362;6;2190;3466;3463;11;1;1
URGENCES2;2021;620000257;CH LENS;620100685;GEN;604;1313;1;IAO;51592;5491;6780;14411;3794;316;;;;;;;;;;14411;12;4380;7865;3160;5323;1;0
URGENCES2;2021;620000257;CH LENS;620100685;PED;;;0;;13923;;;;;;;;;;;;;;;2174;0;0;0;0;0;;
URGENCES2;2021;620000323;CH CALAIS;620101337;GEN;574;1658;1;IAO;45492;3729;9249;9073;1935;1975;586;4;48;;;;522;59;20;10181;12;4380;6423;1387;10963;1;1
URGENCES2;2021;620000349;CH REGION DE ST OMER;620101360;GEN;348;1092;1;IAO;37549;3838;10205;7100;1873;1381;7;3;0;0;0;0;1040;146;87;8147;11;4015;6534;482;7252;1;0
URGENCES2;2021;620000653;CH BOULOGNE-SUR-MER;620103440;GEN;504;1057;1;IAO;49109;5139;7805;9229;2358;294;885;203;31;;;;501;160;19;10615;10;3650;8545;4701;4171;;
URGENCES2;2021;620000653;CH BOULOGNE-SUR-MER;620103440;PED;168;1057;;;7309;;;;;;;;;;;;;;;1670;4;1460;190;142;54;;
URGENCES2;2021;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;GEN;336;481;1;IAO;31556;3949;6627;;2531;1485;;;;;;;;;;;6;2190;3488;912;2751;1;
URGENCES2;2021;620003350;HOPITAL DE RIAUMONT;620001834;GEN;399;504;1;IAO;17910;2952;3104;;;;;;;;;;;;;;7;;987;979;8;;
URGENCES2;2021;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;GEN;417;805;1;IAO;23812;4262;5358;6098;1768;115;;;;;;;;;;6098;6;2190;1368;957;475;1;1
URGENCES2;2021;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;GEN;429;745;1;IAO;27692;3268;5366;7792;;;1;;;;;;;;;7793;7;2555;3320;2251;1131;;1
URGENCES2;2021;620100735;CLINIQUE ANNE ARTOIS;620000265;GEN;168;280;1;IAO;15182;1110;3613;1234;390;78;0;0;0;0;0;0;233;133;1;1467;6;2190;1203;889;316;1;1
URGENCES2;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;GEN;781;1032;1;IAO;56489;7303;2214;16572;4535;260;320;1;37;;;;906;292;13;17798;20;7300;7559;1682;6394;1;0
URGENCES2;2021;630000412;CH D'AMBERT;630780997;GEN;168;280;1;IAO;9005;1244;1847;1493;0;0;0;0;0;0;0;0;336;0;0;1829;4;1101;994;285;869;1;1
URGENCES2;2021;630000420;CH PAUL ARDIER ISSOIRE;630781003;GEN;168;168;1;IAO;16775;2353;2810;3145;1344;32;0;0;0;0;0;0;;;;3145;2;730;698;286;429;1;
URGENCES2;2021;630000438;CH DE RIOM;630781011;GEN;168;259;;IAO;16193;3795;944;;;;;;;;;;;;;;10;3650;2003;343;2181;0;1
URGENCES2;2021;630000446;CH DE THIERS;630781029;GEN;168;168;0;;13482;2139;1827;;;;;;;;;;;;;;4;1460;1571;341;1517;0;1
URGENCES2;2021;630780211;POLE SANTE REPUBLIQUE;630000107;GEN;217;352;1;IAO;19998;813;1211;1646;364;14;;;;;;;4;;;1650;2;730;595;532;63;1;1
URGENCES2;2021;630781268;HOPITAL ESTAING - CHU63;630780989;PED;234;1680;1;IAO;32376;;;;;;;;;;;;;;;2957;6;1542;869;242;652;;
URGENCES2;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;GEN;910;1256;1;IAOMAO;58448;5689;16922;18017;3886;3704;706;22;71;;;;;;;18723;8;4019;6425;2852;3890;1;1
URGENCES2;2021;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;GEN;168;336;0;;11880;2620;2079;2158;837;4;1;;0;0;;0;678;;0;2837;4;1460;837;310;554;0;0
URGENCES2;2021;640000410;CENTRE HOSPITALIER OLORON;640780821;GEN;168;252;1;IAO;12061;2135;1874;3445;1673;109;;;;;;;12;6;1;3457;2;730;1111;733;381;1;0
URGENCES2;2021;640000600;CENTRE HOSPITALIER DE PAU;640781290;GEN;1017;1662;1;IAO;64259;7137;20312;10114;3256;1785;;;;;;;;;;10114;13;4745;9401;5102;4567;1;0
URGENCES2;2021;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;GEN;168;168;1;IAO;9719;1866;1905;2745;1026;111;;;;;;;;;;2745;4;1460;1711;855;1104;0;0
URGENCES2;2021;640018206;CAPIO CLINIQUE BELHARRA;640012209;GEN;238;308;1;IAO;16756;1621;2194;5878;;;;;;;;;;;;5878;4;1460;2897;2232;677;1;1
URGENCES2;2021;640780490;CAPIO CLINIQUE AGUILERA;640000212;GEN;188;242;1;IAO;21300;2150;2895;1897;1007;70;;;;;;;285;;;2182;4;1460;1765;1262;510;1;1
URGENCES2;2021;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;GEN;252;393;1;IAO;14878;2171;2541;5330;1568;190;;;;;;;39;6;14;5369;9;3285;5215;3634;1616;1;1
URGENCES2;2021;640780938;POLYCLINIQUE MARZET;640000451;GEN;168;168;0;;10685;1859;869;387;;;;;;;;;;;;387;2;730;976;842;134;;
URGENCES2;2021;650000045;CH LOURDES;650780158;GEN;336;504;1;IAO;18424;2744;3082;1700;764;27;24;15;0;0;0;0;631;141;48;2355;6;2190;1937;774;1199;1;0
URGENCES2;2021;650000052;CH BAGNERES DE BIGORRE;650780166;GEN;168;168;0;;5526;615;996;773;168;;1;;;;;;509;;;1283;2;730;374;351;24;0;0
URGENCES2;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;GEN;406;888;1;IAO;43606;5949;11918;6565;1987;1236;45;27;0;0;0;0;293;54;14;6903;4;1460;3851;2071;1864;1;1
URGENCES2;2021;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;GEN;168;238;1;IAO;3712;718;216;;;;;;;;;;;;;;3;1095;386;340;46;1;1
URGENCES2;2021;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;GEN;168;252;1;IAO;13234;1943;2400;2128;799;84;288;52;19;;;;596;115;79;3012;2;730;1012;583;438;1;1
URGENCES2;2021;660000084;CH PERPIGNAN;660780180;GEN;630;1442;1;IAO;58152;7968;5895;14316;4658;301;23;15;;23;3;1;;;;14362;11;4015;4029;1708;3293;;
URGENCES2;2021;660000084;CH PERPIGNAN;660780180;PED;168;336;1;IAO;21055;;;;;;;;;;;;;;;1764;5;1825;94;41;55;;
URGENCES2;2021;660780628;CL DU VALLESPIR;660000282;GEN;168;168;1;IAO;10153;1314;1767;1056;563;4;;;;;;;;;;1056;2;730;535;419;117;1;1
URGENCES2;2021;660780776;CL ST MICHEL;660000399;GEN;168;252;1;IAO;8864;1217;1638;819;;;;;;;;;212;;;1031;2;730;743;629;133;1;1
URGENCES2;2021;660780784;CL ST PIERRE;660000407;GEN;322;448;1;IAO;26823;2224;3969;3970;922;93;;;;;;;521;119;24;4491;2;730;2459;1924;535;1;1
URGENCES2;2021;660790387;POLYCL MEDIPOLE ST ROCH;660790379;GEN;252;567;1;IAO;40220;3592;7923;4795;1179;140;;;;118;43;1;882;370;24;5795;10;3650;764;643;121;1;1
URGENCES2;2021;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;GEN;601;1505;1;IAOMAO;29994;5050;575;8599;2522;16;124;13;2;0;0;0;1549;458;2;10272;18;6570;19103;8085;14180;1;1
URGENCES2;2021;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;GEN;496;1229;1;IAO;45221;5154;12701;9670;3305;1141;261;199;0;;;;480;294;0;10411;12;4380;4653;318;5440;1;0
URGENCES2;2021;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;GEN;242;875;;;21795;1132;7395;2531;902;632;;;;;;;;;;2531;6;2196;3060;840;2288;;
URGENCES2;2021;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;GEN;240;175;1;IAO;11092;1559;1960;2309;890;20;33;16;0;0;0;0;380;44;70;2722;2;730;314;86;246;1;1
URGENCES2;2021;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;GEN;415;770;1;IAO;30608;3613;6963;5531;2348;1145;0;0;0;0;0;0;847;232;51;6378;8;2920;2989;356;2887;1;1
URGENCES2;2021;670018068;CLINIQUE RHENA GCS ES;670017847;GEN;252;672;1;IAO;40646;1632;5748;7255;613;261;;;;;;;729;140;36;7984;8;2920;2109;1302;871;1;1
URGENCES2;2021;670780212;CLINIQUE SAINTE-ANNE;670014604;GEN;168;35;1;IAO;16136;1011;3361;3411;471;65;;;;;;;;;;3411;5;;3401;2312;1096;;
URGENCES2;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;GEN;857;1733;1;IAOMAO;51765;6820;190;5566;1519;18;58;11;2;0;0;0;2318;1026;3;7942;12;4380;15282;7669;9676;1;1
URGENCES2;2021;670783273;HOPITAL DE HAUTEPIERRE;670780055;PED;532;753;1;IAO;38771;;;;;;;;;;;;;;;4267;8;2920;4265;2267;2268;;
URGENCES2;2021;680000320;CLINIQUE DIACONAT FONDERIE;680000643;GEN;168;473;1;IAO;25788;;;;;;;;;;;;;;;;4;1460;2143;1397;837;1;1
URGENCES2;2021;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;GEN;168;266;1;IAO;11838;1599;1969;1417;;;;;;;;;;;;1417;2;730;538;176;389;1;0
URGENCES2;2021;680000684;HOPITAL LOUIS PASTEUR;680000973;GEN;1008;2142;1;IAOMAO;65472;9490;18222;;;;260;;;;;;906;;;1166;22;8030;6191;1747;5010;1;1
URGENCES2;2021;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;GEN;168;336;1;IAO;12860;873;2682;314;;;1;;;;;;597;;;912;3;1095;818;524;296;1;
