BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A10;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;0.33;0.09;81;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/04/2006;943;526;1;30;;;;;;5;5;0;13;2;2;2;;8.84;1.2;0;;;;0;;;;1;4;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;1;0.08;632;1;0.5;23;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560000200;CHBA SITE D'AURAY;560023210;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1356;635;;2.26;0;;;;
PN;2021;560000242;CPCR BILLIERS;560022246;0.11;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;;;47;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;27/01/2006;379;188;1;171;;;;3;1;5;3;1;1;1;0.56;0.4;0.1;1.35;0.8;1;10;42;2487;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;0.2;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;2;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560000382;ETABLISSEMENT PUBLIC DE SANTE MENTALE;560002032;0.5;0.1;;1;1.79;68;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;5.51;1538;930;1;2786;552;;1.15;0;;;;
PN;2021;560000390;CENTRE DE POSTCURE LE PHARE;560006074;0.1;0.1;27;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560000424;ETABLISSEMENT DE SOINS KERALIGUEN;560006074;0.1;;3;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560000465;GHBS - HOPITAL LE FAOUET;560005746;0.09;0.05;9;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560000499;CENTRE HOSPITALIER DE BASSE-VILAINE;560002222;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560000697;EPSM JEAN-MARTIN CHARCOT;560002677;0.5;0.05;98;1;2;385;1;1;1;1;560000135;;0;0;436;7928;;729;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;0.75;0.1;242;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560002123;CLINIQUE SAINT VINCENT;920030269;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560002685;ETABLISSEMENT SPECIALISE KER JOIE;750043713;0.2;0.1;57;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;64;38;561;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;0.25;0.1;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560003006;CENTRE DE POST-CURE KERDUDO;560000770;0.1;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560003980;GHBS - HOPITAL DE KERBERNES;560005746;;;2;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560004277;CENTRE DE KERVILLARD;750721029;0.1;0;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560006991;HOP DE JOUR CMP ENFANTS ADO PONTIVY;220017974;0.12;0.05;;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.69;582;320;1;4929;442;11;6.16;0;;;;
PN;2021;560007510;POLYCLINIQUE DE KERIO;560001307;0.06;0.06;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2021;560010092;USLD UHR EPSM MORBIHAN;560002032;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;14;15;4797;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;0.07;0.05;15;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560018509;HAD DE L'AVEN A ETEL;560018459;0.5;;29;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560027377;ASS DES AUGUSTINES SITE CH MALESTROIT;560006017;0.03;0.01;1;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;11;88;2943;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560027641;USLD CH JOSSELIN;560000077;0.1;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;560029068;GCS CLINIQUE DU TER;560029050;;;395;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000026;HOPITAL SAINT JOSEPH DE SARRALBE;570024794;1;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;4;4318;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;1;1;2259;1;0.8;244;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.9;0;;;;0;;;;;0;;;;
PN;2021;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;0.5;0.35;948;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000109;NIDERVILLER - CRS SAINT LUC;570000034;0.2;0.15;4;0;;;;;;0;;;;;;;;;0;0;;;0;;;1;1;1;30/04/2013;293;201;0;35;;;;2;1;1;1;;;;0.5;0.5;;2;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;1;0.5;486;1;1.1;61;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;7;396;0;;0;;;;1;19;14;0;0.4;0;;;;
PN;2021;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;0.02;0.02;3;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000216;HOPITAL DE SAINT AVOLD - SOS SANTE;570010181;1.96;0.2;833;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;1;179;;;;0;;;;
PN;2021;570000281;HOPITAL D'HAYANGE - CHR;570005165;;;89;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2021;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;1.04;;3793;1;2.8;897;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/03/2006;1;1;1;7;2;1;;;;0;0;;;;0.37;0.27;;;;1;10;0;0;0;;;;0;;;;1;16;890;1;;0;;;;1;395;172;28;1.1;0;;;;
PN;2021;570000356;CLINIQUE AMBROISE PARE DE THIONVILLE;570000919;1.7;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000364;CLINIQUE NOTRE DAME DE THIONVILLE;570011569;0.5;0.1;12;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;35;15;7;0.2;0;;;;
PN;2021;570000380;ABRESCHVILLER - CRS SAINT LUC;570000034;0.3;0.15;40;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;0.1;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;4;3234;1;3;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;0.02;0.02;50;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570011353;1;1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;03/05/2013;386;209;0;30;;;;;;1;1;;4;4;0.6;0.6;;0.4;0.4;0;;;;0;;;;1;6;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000596;HIA LEGOUEST;750821092;1.4;0.1;346;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;225;201;;0.4;0;;;;
PN;2021;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;0.8;0.1;95;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;1;480;480;4;0.3;0;;;;
PN;2021;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;0.4;0.1;25;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000687;CH LEMIRE DE SAINT-AVOLD;570025254;;;30;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/05/2006;1494;573;0;72;2;2;;6;2;;;;;;1.3;1.3;;2.2;1.5;1;12;0;0;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000794;CENTRE L'ADAPT MOSELLE DE THIONVILLE;930019484;0.3;0.2;25;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000828;CTRE POST CURE LA FONTENELLE MAIZEROY;570011452;0.5;0.05;112;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000885;CENTRE HOSPITALIER DE LORQUIN;570000133;1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1792;320;5;2.39;0;;;;
PN;2021;570000893;CHS DE SARREGUEMINES;570000141;1.1;;925;0;;;;;1;1;;120;0;0;3443;3443;;251;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.6;20;0;1;5737;502;5;6.45;0;;;;
PN;2021;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;1;0.6;1623;1;0.84;35;0;0;0;1;;339;4540;0;564;564;856;737;2;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;15;1378;1;9;0;;;;0;;;;;0;;;;
PN;2021;570000950;CLINIQUE STE ELISABETH DE YUTZ;570000398;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;0.5;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570000992;HOPITAL SAINT JACQUES DE DIEUZE;570000497;0.2;0.05;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570001016;CHS DE JURY;570000513;1;0.4;;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;;;;;0;;;;
PN;2021;570001057;HOPITAL BELLE-ISLE DE METZ - HPM;570023630;0.8;0.3;164;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;3.9;0;;;;0;;;;;0;;;;
PN;2021;570002287;MAISON DE SANTE STE MARGUERITE NOVEANT;570001230;0.17;0.05;84;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;0.5;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/03/2010;1672;562;0;180;;;;;;5;2;;2;;1.8;1.1;;1;;0;;;;1;16;15;4054;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570003103;CRF LE HOHBERG DE SARREGUEMINES;540019726;0.6;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;10;3;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;;;9;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/03/2006;348;214;0;180;1;;;;;0;;;;;0.37;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2021;570009670;HOPITAL ST MAURICE ASSPO;570027995;0.4;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570010082;CENTRE DE DIALYSE DE NOUILLY (ASA);570013797;1.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570012369;CMS DE GORZE;570011387;0.4;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570012633;CTRE MED DIET L'ALUMNAT SCY-CHAZELLES;540019726;0.36;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570015248;INSTITUT PRIVE DE RADIOTHERAPIE METZ;950044412;0;0;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2021;570023309;CENTRE MATHILDE SALOMON DE PHALSBOURG;670014604;0.12;0.04;1;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;1.2;0.5;2416;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;4.9;0;;;;0;;;;;0;;;;
PN;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;2.75;1.97;8262;1;5.2;1555;1;0;0;1;570000885;480;7494;698;0;0;973;1361;2;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;15;674;1;0.5;1;1.6;95;4;1;465;152;;0.8;1;2813;;2.7;2
PN;2021;570027441;CLINIQUE CENTRE DE SOINS DU GRAND EST;920030269;0.1;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;570027631;CNPA ST AVOLD;570029504;0.05;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;1;0.25;;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;;;5;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;;480;337;0;40;2;2;;1;1;1;;1;3;1;0.6;0.5;0.1;2.05;1.1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;0.2;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580780138;POLYCLINIQUE DU VAL DE LOIRE;580000024;0.3;0.2;618;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2021;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;0.2;0.25;10;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;0.06;0.01;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;3;2;3;0.01;0;;;;
PN;2021;580780237;CLINIQUE DU CHATEAU DU TREMBLAY;580000099;0.2;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;2;;30;;0;;;;
PN;2021;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;0.2;0.03;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580972008;CRF PASORI - COSNE;580000628;0.5;0.15;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580972560;UNITÉ DE RADIOTHÉRAPIE RÉPUBLIQUE;630011831;;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;;0;;;;
PN;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;0;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580972628;MOYEN SEJOUR PIGNELIN;580780039;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;68;2429;1;12;6;4190;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580972636;CENTRE HOSPITALIER PIERRE LÔO;580780971;0.45;0.18;552;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;12/10/2009;22;0;1;;;;;1;1;1;1;;;;0.03;0.03;;0.5;0.5;0;;;;1;14;11;4065;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580972651;CH CHATEAU-CHINON;580780047;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;0;0;0;;;;;;;1;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580972669;CH CLAMECY;580780070;0.2;0.07;90;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;0.9;0.2;138;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;580972685;CH DECIZE;580780096;;0.28;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;290;248;1;15;;;;;;1;1;;;;0.2;0.2;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.79;194;41;1;609;159;3;0.05;0;;;;
PN;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;5.1;0.98;2203;1;1.2;154;0;0;0;1;580972636;118;879;1;568;1859;207;1;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.4;1;1.15;319;60;1;922;188;15;1.65;1;;;0.02;
PN;2021;590000014;CH SOMAIN;590780052;0.5;0.15;117;0;;;;;1;0;;;;;;;;;;0;;;0;;;1;1;0;;79;60;0;;1;1;;1;1;;;;;;0.1;0.1;;0.1;0.1;0;;;;0;;;;0;;;;0;;;0;;1;3.17;885;475;1;715;373;;1;0;;;;
PN;2021;590000097;CH LA BASSEE;590780185;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;10;1;1;0;;;0;;0;;;;0;;;;;0;;;;
