BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2021;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;N2500;3;3;5.13;;
DIALYSE_P;2021;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;NAUT;1;;0.84;;
DIALYSE_P;2021;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;NCINF;10;;9.58;;
DIALYSE_P;2021;590000618;CH VALENCIENNES;590782215;M1110;7;1;3.57;1;1
DIALYSE_P;2021;590000618;CH VALENCIENNES;590782215;N2500;9;11;16.48;;
DIALYSE_P;2021;590000618;CH VALENCIENNES;590782215;NAUT;12;4;13.53;;
DIALYSE_P;2021;590000618;CH VALENCIENNES;590782215;NCINF;31;26;51.88;;
DIALYSE_P;2021;590001004;CH DOUAI DECHY;590783239;M1110;2;;1.74;0;1
DIALYSE_P;2021;590001004;CH DOUAI DECHY;590783239;N2500;8;1;7.51;;
DIALYSE_P;2021;590001004;CH DOUAI DECHY;590783239;NAUT;2;1;2.59;;
DIALYSE_P;2021;590001004;CH DOUAI DECHY;590783239;NCINF;20;9;27.32;;
DIALYSE_P;2021;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;M1110;3;1;0.66;0;1
DIALYSE_P;2021;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;N2500;2;3;4.4;;
DIALYSE_P;2021;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;NAUT;1;0;1;;
DIALYSE_P;2021;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;NCINF;6;3;7.57;;
DIALYSE_P;2021;590008041;POLYCLINIQUE VAUBAN;590008033;M1110;3;;3;0;1
DIALYSE_P;2021;590008041;POLYCLINIQUE VAUBAN;590008033;N2500;4;;4;;
DIALYSE_P;2021;590008041;POLYCLINIQUE VAUBAN;590008033;NCINF;10;3;11.7;;
DIALYSE_P;2021;590008306;CENTRE D'AUTODIALYSE ADH DE SOMAIN;620112581;NAUT;;1;0.86;;
DIALYSE_P;2021;590008306;CENTRE D'AUTODIALYSE ADH DE SOMAIN;620112581;NCINF;3;1;3.52;;
DIALYSE_P;2021;590034815;CTRE D'AUTODIALYSE PONT/SAMBRE;590001467;M1110;;2;0.1;0;1
DIALYSE_P;2021;590034815;CTRE D'AUTODIALYSE PONT/SAMBRE;590001467;NAUT;;1;0.6;;
DIALYSE_P;2021;590034815;CTRE D'AUTODIALYSE PONT/SAMBRE;590001467;NCINF;1;;1;;
DIALYSE_P;2021;590035390;CTRE D'AUTODIALYSE ADH DE LAMBERSART;620112581;M1110;1;;1;;
DIALYSE_P;2021;590035390;CTRE D'AUTODIALYSE ADH DE LAMBERSART;620112581;NAUT;;1;0.74;;
DIALYSE_P;2021;590041471;AUTODIALYSE ADH BRUAY-SUR-L'ESCAUT;620112581;NAUT;;1;0.73;;
DIALYSE_P;2021;590041471;AUTODIALYSE ADH BRUAY-SUR-L'ESCAUT;620112581;NCINF;2;;2;;
DIALYSE_P;2021;590046579;CENTRE D'AUTODIALYSE MARLY;620112581;NAUT;;1;0.86;;
DIALYSE_P;2021;590046579;CENTRE D'AUTODIALYSE MARLY;620112581;NCINF;3;;3;;
DIALYSE_P;2021;590056990;CENTRE ADH D'AUTODIALYSE A DENAIN;620112581;NAUT;;1;0.78;;
DIALYSE_P;2021;590056990;CENTRE ADH D'AUTODIALYSE A DENAIN;620112581;NCINF;1;;1;;
DIALYSE_P;2021;590060455;UNITÉ DE DIALYSE MÉDICALISÉE;590053955;M1110;5;;;0;1
DIALYSE_P;2021;590060455;UNITÉ DE DIALYSE MÉDICALISÉE;590053955;NCINF;2;4;4.3;;
DIALYSE_P;2021;590060901;SANTELYS SITE CHRU LILLE;590780193;M1110;;;0.05;;
DIALYSE_P;2021;590060901;SANTELYS SITE CHRU LILLE;590780193;NCINF;2;8;7.45;;
DIALYSE_P;2021;590064812;CTRE D'AUTODIALYSE ADH DE ST AMAND;620112581;NCINF;2;;2;;
DIALYSE_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M1110;5;;;0;1
DIALYSE_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2500;6;13;9.5;;
DIALYSE_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N4100;4;;4;;
DIALYSE_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;NAUT;2;3;4;;
DIALYSE_P;2021;590780268;HOPITAL PRIVÉ LE BOIS;590053955;NCINF;33;8;38.3;;
DIALYSE_P;2021;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;M1110;2;3;;0;1
DIALYSE_P;2021;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;N2500;7;1;7.8;;
DIALYSE_P;2021;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;NAUT;8;2;8.9;;
DIALYSE_P;2021;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;NCINF;31;15;41.4;;
DIALYSE_P;2021;590784484;NEPHROCARE MAUBEUGE;590001467;M1110;4;;4;0;1
DIALYSE_P;2021;590784484;NEPHROCARE MAUBEUGE;590001467;N2500;6;;6;;
DIALYSE_P;2021;590784484;NEPHROCARE MAUBEUGE;590001467;N4100;;1;0.8;;
DIALYSE_P;2021;590784484;NEPHROCARE MAUBEUGE;590001467;NAUT;12;5;14.82;;
DIALYSE_P;2021;590784484;NEPHROCARE MAUBEUGE;590001467;NCINF;26;3;27.07;;
DIALYSE_P;2021;590784914;DIALYSE A DOMICILE DE LOOS;590799995;M1110;;85;5.61;;
DIALYSE_P;2021;590784914;DIALYSE A DOMICILE DE LOOS;590799995;NCINF;;232;159.71;;
DIALYSE_P;2021;590801106;HOPITAL VICTOR PROVO;590782421;M1110;2;2;2.52;0;1
DIALYSE_P;2021;590801106;HOPITAL VICTOR PROVO;590782421;N2500;2;0;2.81;;
DIALYSE_P;2021;590801106;HOPITAL VICTOR PROVO;590782421;NAUT;3;1;3.4;;
DIALYSE_P;2021;590801106;HOPITAL VICTOR PROVO;590782421;NCINF;25;8;29.41;;
DIALYSE_P;2021;590806428;CTRE D'AUTODIALYSE ADH DE DOUAI;620112581;M1110;;20;2;;
DIALYSE_P;2021;590806428;CTRE D'AUTODIALYSE ADH DE DOUAI;620112581;NAUT;;1;0.84;;
DIALYSE_P;2021;590806428;CTRE D'AUTODIALYSE ADH DE DOUAI;620112581;NCINF;3;;3;;
DIALYSE_P;2021;590810099;CENTRE D'AUTODIALYSE ADH DE CAMBRAI;620112581;M1110;;3;0.3;;
DIALYSE_P;2021;590810099;CENTRE D'AUTODIALYSE ADH DE CAMBRAI;620112581;NAUT;;1;0.63;;
DIALYSE_P;2021;590810099;CENTRE D'AUTODIALYSE ADH DE CAMBRAI;620112581;NCINF;1;;1;;
DIALYSE_P;2021;590810941;NEPHOCARE MAUBEUGE, DIALYSE À DOMICILE;590001467;M1110;;4;0.05;0;1
DIALYSE_P;2021;590810941;NEPHOCARE MAUBEUGE, DIALYSE À DOMICILE;590001467;NCINF;;1;0.5;;
DIALYSE_P;2021;590811006;CTRE D'AUTODIALYSE MAUBEUGE;590001467;M1110;;2;0.1;0;1
DIALYSE_P;2021;590811006;CTRE D'AUTODIALYSE MAUBEUGE;590001467;NCINF;;2;1;;
DIALYSE_P;2021;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;M1110;12;2;7.6;;
DIALYSE_P;2021;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;N2500;22;17;33.8;;
DIALYSE_P;2021;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;N4100;1;0;0.6;;
DIALYSE_P;2021;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;NAUT;12;3;14.03;;
DIALYSE_P;2021;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;NCINF;32;21;37.89;;
DIALYSE_P;2021;590813747;CTRE D'AUTODIALYSE FOURMIES;590001467;M1110;;1;0.1;0;1
DIALYSE_P;2021;590813747;CTRE D'AUTODIALYSE FOURMIES;590001467;NAUT;;1;0.6;;
DIALYSE_P;2021;590813747;CTRE D'AUTODIALYSE FOURMIES;590001467;NCINF;1;;1;;
DIALYSE_P;2021;590815007;CTRE D'AUTODIALYSE ADH LA SENTINELLE;620112581;NAUT;;1;0.31;;
DIALYSE_P;2021;590815007;CTRE D'AUTODIALYSE ADH LA SENTINELLE;620112581;NCINF;2;;2;;
DIALYSE_P;2021;600000194;CH BEAUVAIS;600100713;M1110;0;2;1.25;;
DIALYSE_P;2021;600000194;CH BEAUVAIS;600100713;N2500;5;1;5.54;;
DIALYSE_P;2021;600000194;CH BEAUVAIS;600100713;NAUT;2;0;2;;
DIALYSE_P;2021;600000194;CH BEAUVAIS;600100713;NCINF;29;0;26.22;;
DIALYSE_P;2021;600000467;CH GHPSO CREIL;600101984;M1110;4;2;4.26;0;1
DIALYSE_P;2021;600000467;CH GHPSO CREIL;600101984;N2500;7;3;7.91;;
DIALYSE_P;2021;600000467;CH GHPSO CREIL;600101984;NAUT;8;9;8.75;;
DIALYSE_P;2021;600000467;CH GHPSO CREIL;600101984;NCINF;15;15;23.72;;
DIALYSE_P;2021;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1110;3;;2;0;1
DIALYSE_P;2021;600100754;POLYCLINIQUE SAINT CÔME;600000228;N2500;7;;4.27;;
DIALYSE_P;2021;600100754;POLYCLINIQUE SAINT CÔME;600000228;NAUT;3;;1.74;;
DIALYSE_P;2021;600100754;POLYCLINIQUE SAINT CÔME;600000228;NCINF;28;3;23.92;;
DIALYSE_P;2021;600110399;AUTODIALYSE LA DIALOISE NOYON;600010201;M1110;3;;1;;
DIALYSE_P;2021;600110399;AUTODIALYSE LA DIALOISE NOYON;600010201;NAUT;;1;0.46;;
DIALYSE_P;2021;600110399;AUTODIALYSE LA DIALOISE NOYON;600010201;NCINF;4;;3.72;;
DIALYSE_P;2021;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;M1110;3;;1;;
DIALYSE_P;2021;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;N4100;;1;0.36;;
DIALYSE_P;2021;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;NAUT;2;5;4.23;;
DIALYSE_P;2021;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;NCINF;9;2;10.94;;
DIALYSE_P;2021;610000051;CHICAM - SITE ALENCON;610780082;M1110;2;3;3.79;;1
DIALYSE_P;2021;610000051;CHICAM - SITE ALENCON;610780082;N2500;6;1;5.58;;
DIALYSE_P;2021;610000051;CHICAM - SITE ALENCON;610780082;NAUT;2;20;5.14;;
DIALYSE_P;2021;610000051;CHICAM - SITE ALENCON;610780082;NCINF;15;4;17.85;;
DIALYSE_P;2021;610000119;CH -JACQUES MONOD- - FLERS;610780165;M1110;2;0;1.6;;
DIALYSE_P;2021;610000119;CH -JACQUES MONOD- - FLERS;610780165;N2500;2;3;4.71;;
DIALYSE_P;2021;610000119;CH -JACQUES MONOD- - FLERS;610780165;NAUT;4;1;2.61;;
DIALYSE_P;2021;610000119;CH -JACQUES MONOD- - FLERS;610780165;NCINF;6;7;10.4;;
DIALYSE_P;2021;610006710;ANIDER - ARGENTAN;140000852;M1110;;1;0.11;0;1
DIALYSE_P;2021;610006710;ANIDER - ARGENTAN;140000852;NCINF;1;1;1.43;;
DIALYSE_P;2021;610006728;ANIDER - ALENCON;140000852;M1110;;2;0.24;0;1
DIALYSE_P;2021;610006728;ANIDER - ALENCON;140000852;NCINF;7;5;10.13;;
DIALYSE_P;2021;610006736;ANIDER - FLERS;140000852;M1110;;2;0.24;0;1
DIALYSE_P;2021;610006736;ANIDER - FLERS;140000852;NCINF;1;6;5.5;;
DIALYSE_P;2021;620000034;CH ARRAS;620100057;M1110;4;;3.7;0;0
DIALYSE_P;2021;620000034;CH ARRAS;620100057;N2500;4;1;4.72;;
DIALYSE_P;2021;620000034;CH ARRAS;620100057;NAUT;2;1;2.48;;
DIALYSE_P;2021;620000034;CH ARRAS;620100057;NCINF;14;9;21.52;;
DIALYSE_P;2021;620000224;CH BETHUNE;620100651;M1110;;5;4;0;1
DIALYSE_P;2021;620000224;CH BETHUNE;620100651;N2500;1;9;6;;
DIALYSE_P;2021;620000224;CH BETHUNE;620100651;NAUT;1;7;4;;
DIALYSE_P;2021;620000224;CH BETHUNE;620100651;NCINF;5;24;23.4;;
DIALYSE_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;M1110;9;3;9.85;;
DIALYSE_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;N2500;15;5;20.41;;
DIALYSE_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;NAUT;5;5;7.97;;
DIALYSE_P;2021;620000653;CH BOULOGNE-SUR-MER;620103440;NCINF;32;26;47.48;;
DIALYSE_P;2021;620018705;CTRE DE DIALYSE A DOMICILE ADH HENIN B;620112581;NCINF;;1;1;;
DIALYSE_P;2021;620020636;CTRE D'AUTODIALYSE ADH DE ST-POL;620112581;NAUT;;1;0.61;;
DIALYSE_P;2021;620020636;CTRE D'AUTODIALYSE ADH DE ST-POL;620112581;NCINF;2;;2;;
DIALYSE_P;2021;620024208;NEPHROCARE HELFAUT;620002352;M1110;2;;2;1;0
DIALYSE_P;2021;620024208;NEPHROCARE HELFAUT;620002352;N2500;1;;1;;
DIALYSE_P;2021;620024208;NEPHROCARE HELFAUT;620002352;NAUT;7;4;9.57;;
DIALYSE_P;2021;620024208;NEPHROCARE HELFAUT;620002352;NCINF;14;9;21.75;;
DIALYSE_P;2021;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;N2500;1;;1;;
DIALYSE_P;2021;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;NAUT;;2;1.73;;
DIALYSE_P;2021;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;NCINF;7;2;8.45;;
DIALYSE_P;2021;620031096;CENTRE D'AUTODIALYSE ADH DE OIGNIES;620112581;NCINF;2;;2;;
DIALYSE_P;2021;620032706;CENTRE D'AUTODIALYSE ADH DE ST VENANT;620112581;NCINF;2;;2;;
DIALYSE_P;2021;620033753;ETABLISSEMENT SITE CHAM;620103440;M1110;1;2;1.53;;
DIALYSE_P;2021;620033753;ETABLISSEMENT SITE CHAM;620103440;N2500;4;;4;;
DIALYSE_P;2021;620033753;ETABLISSEMENT SITE CHAM;620103440;NCINF;6;2;6.53;;
DIALYSE_P;2021;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;M1110;;11;1.2;0;0
DIALYSE_P;2021;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;N2500;6;1;6.06;;
DIALYSE_P;2021;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;N4100;0;1;0.5;;
DIALYSE_P;2021;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;NAUT;2;4;2.91;;
DIALYSE_P;2021;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;NCINF;14;5;17.32;;
DIALYSE_P;2021;620033829;HEMODIALYSE SITE CH CALAIS;620103440;N2500;4;2;5.75;;
DIALYSE_P;2021;620033829;HEMODIALYSE SITE CH CALAIS;620103440;NCINF;7;3;8.25;;
DIALYSE_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;M1110;5;;5;;1
DIALYSE_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;N2500;2;;2;;
DIALYSE_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;N4100;1;;1;;
DIALYSE_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;NAUT;;4;1.2;;
DIALYSE_P;2021;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;NCINF;26;10;33.4;;
DIALYSE_P;2021;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS;620112581;NAUT;;2;1.04;;
DIALYSE_P;2021;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS;620112581;NCINF;3;1;3.69;;
DIALYSE_P;2021;620115410;CENTRE D'AUTODIALYSE ADH DE LENS;620112581;NAUT;;1;0.86;;
DIALYSE_P;2021;620115410;CENTRE D'AUTODIALYSE ADH DE LENS;620112581;NCINF;4;;4;;
DIALYSE_P;2021;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;M1110;;17;1.7;;
DIALYSE_P;2021;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;N2500;3;;2.01;;
DIALYSE_P;2021;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;N4100;10;;10;;
DIALYSE_P;2021;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;NAUT;33;7;34.71;;
DIALYSE_P;2021;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;NCINF;30;3;27.14;;
DIALYSE_P;2021;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;620112581;NAUT;;2;1.46;;
DIALYSE_P;2021;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;620112581;NCINF;7;;6.97;;
DIALYSE_P;2021;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN;620112581;NAUT;;1;0.8;;
DIALYSE_P;2021;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN;620112581;NCINF;4;;4;;
DIALYSE_P;2021;620120063;CENTRE AUTODIALYSE AIRE/LA LYS;620112581;NAUT;;1;0.73;;
DIALYSE_P;2021;620120063;CENTRE AUTODIALYSE AIRE/LA LYS;620112581;NCINF;1;;1.6;;
DIALYSE_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;M1110;1;;0.55;1;0
DIALYSE_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N2500;9;4;11.03;;
DIALYSE_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;NAUT;1;2;2.45;;
DIALYSE_P;2021;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;NCINF;18;6;24.1;;
DIALYSE_P;2021;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;M1110;3;1;1.68;0;0
DIALYSE_P;2021;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;N2500;5;5;8.65;;
DIALYSE_P;2021;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;N4100;;6;0.53;;
DIALYSE_P;2021;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;NAUT;9;3;11.33;;
DIALYSE_P;2021;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;NCINF;24;8;27.86;;
DIALYSE_P;2021;630007698;UNITE DE DIALYSE D'AMBERT;630000990;M1110;;7;0.37;0;0
DIALYSE_P;2021;630007698;UNITE DE DIALYSE D'AMBERT;630000990;N4100;;6;0.13;;
DIALYSE_P;2021;630007698;UNITE DE DIALYSE D'AMBERT;630000990;NAUT;;1;0.7;;
DIALYSE_P;2021;630007698;UNITE DE DIALYSE D'AMBERT;630000990;NCINF;;7;4.18;;
DIALYSE_P;2021;630007748;UNITE DE DIALYSE D'ISSOIRE;630000990;M1110;;7;0.44;0;0
DIALYSE_P;2021;630007748;UNITE DE DIALYSE D'ISSOIRE;630000990;N4100;;6;0.14;;
DIALYSE_P;2021;630007748;UNITE DE DIALYSE D'ISSOIRE;630000990;NCINF;2;3;5.08;;
DIALYSE_P;2021;630007789;UNITE DE DIALYSE DU MONT-DORE;630000990;M1110;;7;0.13;0;0
DIALYSE_P;2021;630007789;UNITE DE DIALYSE DU MONT-DORE;630000990;N4100;;6;0.04;;
DIALYSE_P;2021;630007789;UNITE DE DIALYSE DU MONT-DORE;630000990;NAUT;;1;0.06;;
DIALYSE_P;2021;630007789;UNITE DE DIALYSE DU MONT-DORE;630000990;NCINF;1;;1.76;;
DIALYSE_P;2021;630007839;UNITE DE DIALYSE DE RIOM;630000990;M1110;1;;0.54;0;0
DIALYSE_P;2021;630007839;UNITE DE DIALYSE DE RIOM;630000990;N4100;;6;0.17;;
DIALYSE_P;2021;630007839;UNITE DE DIALYSE DE RIOM;630000990;NCINF;2;7;7.95;;
DIALYSE_P;2021;630007888;UNITE DE DIALYSE DE THIERS;630000990;M1110;;7;0.4;0;0
DIALYSE_P;2021;630007888;UNITE DE DIALYSE DE THIERS;630000990;N4100;;6;0.13;;
DIALYSE_P;2021;630007888;UNITE DE DIALYSE DE THIERS;630000990;NAUT;;3;1.5;;
DIALYSE_P;2021;630007888;UNITE DE DIALYSE DE THIERS;630000990;NCINF;1;9;6.19;;
DIALYSE_P;2021;630784742;AURASANTE CHAMALIERES;630000990;M1110;3;;2.72;0;0
DIALYSE_P;2021;630784742;AURASANTE CHAMALIERES;630000990;N4100;;6;13.52;;
DIALYSE_P;2021;630784742;AURASANTE CHAMALIERES;630000990;NAUT;28;13;34.15;;
DIALYSE_P;2021;630784742;AURASANTE CHAMALIERES;630000990;NCINF;34;10;40.06;;
DIALYSE_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;M1110;3;2;4.6;0;1
DIALYSE_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N2500;11;1;9.99;;
DIALYSE_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;NAUT;2;1;2.12;;
DIALYSE_P;2021;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;NCINF;14;8;17.39;;
DIALYSE_P;2021;640005302;ANTENNE AUTODIALYSE AURAD ANGLET;330000266;M1110;;6;0.24;0;0
DIALYSE_P;2021;640005302;ANTENNE AUTODIALYSE AURAD ANGLET;330000266;NCINF;;4;4.8;;
DIALYSE_P;2021;640005310;ANTENNE AUTODIALYSE AURAD ST JEAN LUZ;330000266;M1110;;6;0.1;0;1
DIALYSE_P;2021;640005310;ANTENNE AUTODIALYSE AURAD ST JEAN LUZ;330000266;NCINF;;4;1.96;;
DIALYSE_P;2021;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;640017612;NCINF;5;;5;;
DIALYSE_P;2021;640013520;ANT. AUTODIALYSE NEPHROCARE - OLORON;640017612;NCINF;2;1;2.8;;
DIALYSE_P;2021;640013553;ANTENNE AUTODIALYSE DELAY;640000113;M1110;;7;0.25;0;0
DIALYSE_P;2021;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE;640017612;NCINF;1;2;2.6;;
DIALYSE_P;2021;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;M1110;;4;1;1;1
DIALYSE_P;2021;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;N2500;5;;5;;
DIALYSE_P;2021;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;N4100;1;;1;;
DIALYSE_P;2021;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;NAUT;27;4;25.73;;
DIALYSE_P;2021;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;NCINF;53;1;53.23;;
DIALYSE_P;2021;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;M1110;;7;4.8;0;0
DIALYSE_P;2021;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;N2500;15;4;14.41;;
DIALYSE_P;2021;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;N4100;5;0;4.81;;
DIALYSE_P;2021;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;NAUT;5;2;6.32;;
DIALYSE_P;2021;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;NCINF;36;8;34.86;;
DIALYSE_P;2021;640796736;ANTENNE AUTODIALYSE TEMPORAIRE DELAY;640000113;M1110;;7;0.1;0;0
DIALYSE_P;2021;640796835;ANTENNE AUTODIALYSE DELAY;640000113;M1110;;7;0.25;0;0
DIALYSE_P;2021;640797155;ANTENNE AUTODIALYSE DELAY;640000113;M1110;;7;0.25;0;0
DIALYSE_P;2021;640797296;ANTENNE AUTODIALYSE DELAY;640000113;M1110;;7;0.25;0;0
DIALYSE_P;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;M1110;6;0;6;1;1
DIALYSE_P;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N2500;5;6;9.72;;
DIALYSE_P;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;NAUT;2;2;2.7;;
DIALYSE_P;2021;650000417;CH BIGORRE SITE GESPE TARBES;650783160;NCINF;13;11;21.94;;
DIALYSE_P;2021;650005044;AAIR UAD BAGNERES DE BIGORRE;310000633;M1110;;5;0.09;1;1
DIALYSE_P;2021;650005044;AAIR UAD BAGNERES DE BIGORRE;310000633;N4100;;9;0.27;;
DIALYSE_P;2021;650005044;AAIR UAD BAGNERES DE BIGORRE;310000633;NAUT;;33;1.28;;
DIALYSE_P;2021;650005044;AAIR UAD BAGNERES DE BIGORRE;310000633;NCINF;;7;1.13;;
DIALYSE_P;2021;650788573;AAIR UAD MAUBOURGUET;310000633;M1110;;5;0.09;1;1
DIALYSE_P;2021;650788573;AAIR UAD MAUBOURGUET;310000633;N4100;;9;0.27;;
DIALYSE_P;2021;650788573;AAIR UAD MAUBOURGUET;310000633;NAUT;;32;1.51;;
DIALYSE_P;2021;650788573;AAIR UAD MAUBOURGUET;310000633;NCINF;;5;1.14;;
DIALYSE_P;2021;650788599;AAIR UAD LANNEMEZAN;310000633;M1110;;5;0.15;1;1
DIALYSE_P;2021;650788599;AAIR UAD LANNEMEZAN;310000633;N4100;;9;0.27;;
DIALYSE_P;2021;650788599;AAIR UAD LANNEMEZAN;310000633;NAUT;;32;1.4;;
DIALYSE_P;2021;650788599;AAIR UAD LANNEMEZAN;310000633;NCINF;;7;1.65;;
DIALYSE_P;2021;650788607;AAIR UAD UDM LOURDES;310000633;M1110;;5;0.31;1;1
DIALYSE_P;2021;650788607;AAIR UAD UDM LOURDES;310000633;N4100;;9;0.27;;
DIALYSE_P;2021;650788607;AAIR UAD UDM LOURDES;310000633;NAUT;;34;1.54;;
DIALYSE_P;2021;650788607;AAIR UAD UDM LOURDES;310000633;NCINF;2;3;2.83;;
DIALYSE_P;2021;650788615;AAIR UAD TARBES;310000633;M1110;;7;0.37;1;1
DIALYSE_P;2021;650788615;AAIR UAD TARBES;310000633;N4100;;9;0.27;;
DIALYSE_P;2021;650788615;AAIR UAD TARBES;310000633;NAUT;;33;2.52;;
DIALYSE_P;2021;650788615;AAIR UAD TARBES;310000633;NCINF;;12;4.01;;
DIALYSE_P;2021;660000084;CH PERPIGNAN;660780180;M1110;6;3;7;0;1
DIALYSE_P;2021;660000084;CH PERPIGNAN;660780180;N2500;10;;9.71;;
DIALYSE_P;2021;660000084;CH PERPIGNAN;660780180;NAUT;;5;2.23;;
DIALYSE_P;2021;660000084;CH PERPIGNAN;660780180;NCINF;26;6;27.49;;
DIALYSE_P;2021;660004953;MEDIPOLE UAD LE SOLER;660790379;M1110;;;;0;1
DIALYSE_P;2021;660004953;MEDIPOLE UAD LE SOLER;660790379;NAUT;;1;0.5;;
DIALYSE_P;2021;660004953;MEDIPOLE UAD LE SOLER;660790379;NCINF;4;;3;;
DIALYSE_P;2021;660004961;MEDIPOLE UAD ARGELES SUR MER;660790379;M1110;;;;0;1
DIALYSE_P;2021;660004961;MEDIPOLE UAD ARGELES SUR MER;660790379;NAUT;;1;0.33;;
DIALYSE_P;2021;660004961;MEDIPOLE UAD ARGELES SUR MER;660790379;NCINF;4;;3;;
